,Unnamed: 0,account_id,match_id,team_id,team_name,player_id,player_name,player_match_minutes,xG Per Shot,Non-Penalty xG,Shots,player_match_goals,player_match_np_goals,player_match_xa,player_match_key_passes,player_match_op_key_passes,player_match_assists,player_match_through_balls,player_match_passes_into_box,player_match_op_passes_into_box,player_match_touches_inside_box,player_match_tackles,player_match_interceptions,player_match_possession,player_match_dribbled_past,player_match_dribbles_faced,player_match_dribbles,player_match_challenge_ratio,player_match_fouls,player_match_dispossessions,player_match_long_balls,player_match_successful_long_balls,player_match_long_ball_ratio,player_match_shots_blocked,player_match_clearances,player_match_aerials,player_match_successful_aerials,player_match_aerial_ratio,player_match_passes,player_match_successful_passes,player_match_passing_ratio,player_match_op_passes,player_match_forward_passes,player_match_backward_passes,player_match_sideways_passes,player_match_op_f3_passes,player_match_op_f3_forward_passes,player_match_op_f3_backward_passes,player_match_op_f3_sideways_passes,player_match_np_shots_on_target,player_match_crosses,player_match_successful_crosses,player_match_crossing_ratio,player_match_penalties_won,player_match_passes_inside_box,player_match_op_xa,player_match_op_assists,player_match_pressured_long_balls,player_match_unpressured_long_balls,player_match_aggressive_actions,player_match_turnovers,player_match_crosses_into_box,player_match_sp_xa,player_match_op_shots,player_match_touches,player_match_pressure_regains,player_match_box_cross_ratio,Deep Progressions,player_match_shot_touch_ratio,player_match_fouls_won,player_match_xgchain,player_match_op_xgchain,player_match_xgbuildup,player_match_op_xgbuildup,player_match_xgchain_per_possession,player_match_op_xgchain_per_possession,player_match_xgbuildup_per_possession,player_match_op_xgbuildup_per_possession,player_match_pressures,player_match_pressure_duration_total,player_match_pressure_duration_avg,player_match_pressured_action_fails,player_match_counterpressures,player_match_counterpressure_duration_total,player_match_counterpressure_duration_avg,player_match_counterpressured_action_fails,player_match_obv,player_match_obv_pass,player_match_obv_shot,player_match_obv_defensive_action,player_match_obv_dribble_carry,player_match_obv_gk,Deep Completions,player_match_ball_recoveries,player_match_np_psxg,player_match_penalties_faced,player_match_penalties_conceded,player_match_fhalf_ball_recoveries,player_match_average_space_received_in,player_match_average_fhalf_space_received_in,player_match_average_f3_space_received_in,player_match_ball_receipts_in_space_10,player_match_ball_receipts_in_space_2,player_match_ball_receipts_in_space_5,player_match_fhalf_ball_receipts_in_space_10,player_match_fhalf_ball_receipts_in_space_2,player_match_fhalf_ball_receipts_in_space_5,player_match_f3_ball_receipts_in_space_10,player_match_f3_ball_receipts_in_space_2,player_match_f3_ball_receipts_in_space_5,player_match_lbp,player_match_lbp_completed,player_match_fhalf_lbp_completed,player_match_f3_lbp_completed,player_match_fhalf_lbp,player_match_f3_lbp,player_match_obv_lbp,player_match_fhalf_obv_lbp,player_match_f3_obv_lbp,player_match_lbp_received,player_match_fhalf_lbp_received,player_match_f3_lbp_received,player_match_average_lbp_to_space_distance,player_match_fhalf_average_lbp_to_space_distance,player_match_f3_average_lbp_to_space_distance,player_match_lbp_to_space_10_received,player_match_fhalf_lbp_to_space_10_received,player_match_f3_lbp_to_space_10_received,player_match_lbp_to_space_2_received,player_match_fhalf_lbp_to_space_2_received,player_match_f3_lbp_to_space_2_received,player_match_lbp_to_space_5_received,player_match_fhalf_lbp_to_space_5_received,player_match_f3_lbp_to_space_5_received,player_match_average_lbp_to_space_received_distance,player_match_fhalf_average_lbp_to_space_received_distance,player_match_f3_average_lbp_to_space_received_distance,player_match_lbp_to_space_10,player_match_fhalf_lbp_to_space_10,player_match_f3_lbp_to_space_10,player_match_lbp_to_space_2,player_match_fhalf_lbp_to_space_2,player_match_f3_lbp_to_space_2,player_match_lbp_to_space_5,player_match_fhalf_lbp_to_space_5,player_match_f3_lbp_to_space_5,player_match_passes_360,player_match_obv_passes_360,player_match_fhalf_passes_360,player_match_fhalf_obv_passes_360,player_match_f3_passes_360,player_match_f3_obv_passes_360,player_match_ball_receipts_360,player_match_fhalf_ball_receipts_360,player_match_f3_ball_receipts_360,player_match_360_minutes,player_match_defensive_actions,opponent,game_week
118,118.0,461,3895398,44,Millwall,24951,Billy Mitchell,102.75,,0.0,0,0,0,0.01676913,1,1,0,0,2,2,0,2,0,0.3453909,0,1,0,1.0,0,1,4,3,0.75,0,0,5,4,0.8,35,28,0.8,35,6,3,26,6,0,0,6,0,0,0,,0,0,0.01676913,0,1,3,7,1,0,0.0,0,49,6,0.0,2,0.0,1,0.3987319,0.3987319,0.38196275,0.38196275,0.0113923396383013,0.0113923396383013,0.0109132213251931,0.0109132213251931,14.0,15.806273,1.1290195690734046,4.0,4.0,4.370867,1.092716783285141,1.0,0.23867844,0.08406455,,0.044181526,0.11043234,,0,20,0.0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.75,16,Stoke City,91
119,119.0,461,3895398,30,Stoke City,36075,Luke McNally,102.75,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,2,1,0.6546091,2,3,1,0.5,2,0,5,2,0.4,1,2,11,7,0.6363636363636364,54,39,0.7222222222222222,52,11,2,41,2,1,0,1,0,0,0,,0,0,0.0,0,2,5,10,0,0,0.0,0,82,4,,2,0.0,0,0.3913396,0.3913396,0.3913396,0.3913396,0.0081529083351294,0.0081529083351294,0.0081529083351294,0.0081529083351294,8.0,8.442211,1.0552763789892197,2.0,2.0,2.324156,1.1620779931545258,0.0,0.19635336,-0.10100673,,0.25843602,0.038924087,,0,17,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.75,12,Millwall,91
120,120.0,461,3895398,44,Millwall,43563,Kevin Nisbet,74.316666,0.084270067512989,0.08427007,1,1,1,0.0,0,0,0,0,1,1,3,0,1,0.3453909,0,0,0,,0,2,1,1,1.0,0,0,4,1,0.25,14,9,0.6428571428571429,14,1,1,12,4,1,1,2,1,1,0,0.0,0,0,0.0,0,1,0,1,4,0,0.0,0,31,1,0.0,1,0.0,0,0.08427007,0.08427007,0.0,0.0,0.0038304576142267,0.0038304576142267,0.0,0.0,8.0,10.042596,1.2553244903683662,3.0,2.0,1.5369251,0.7684625089168549,0.0,0.42317522,-0.03600812,0.5811128,0.0080611715,-0.12999058,,0,3,0.8164193,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.316666,8,Stoke City,91
121,121.0,461,3895398,44,Millwall,56408,Brooke Norton-Cuffy,74.316666,0.0205702558159828,0.020570256,1,0,0,0.0,0,0,0,0,0,0,1,2,0,0.3453909,1,1,0,0.6666666666666666,1,4,2,1,0.5,0,1,4,2,0.5,18,10,0.5555555555555556,17,9,2,7,4,2,0,2,1,2,0,0.0,0,0,0.0,0,1,2,8,4,0,0.0,0,34,1,,4,0.0,1,0.046115227,0.046115227,0.046115227,0.046115227,0.0020050098714621,0.0020050098714621,0.0020050098714621,0.0020050098714621,12.0,15.09309,1.2577575792868931,1.0,2.0,1.417685,0.7088424861431122,0.0,0.1537541,0.018796518,-0.022956496,0.11711328,0.04080079,,0,8,0.033757415,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.316666,15,Stoke City,91
122,122.0,461,3895398,44,Millwall,111626,Aidomo Emakhu,28.95,0.0698559060692787,0.069855906,1,0,0,0.0,0,0,0,0,0,0,1,2,0,0.3453909,0,1,1,1.0,1,3,0,0,,0,0,2,0,0.0,1,1,1.0,1,0,0,1,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,6,1,0,0.0,1,9,3,,0,0.1111111111111111,1,0.069855906,0.069855906,0.069855906,0.069855906,0.0099794151527541,0.0099794151527541,0.0099794151527541,0.0099794151527541,11.0,13.238387,1.2034898075190457,0.0,1.0,0.699055,0.699055016040802,0.0,-0.0036828965,-0.0028515132,-0.09124293,0.021747153,0.06866441,,0,2,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.95,14,Stoke City,91
123,123.0,461,3895410,51,Preston North End,3936,Duane Holmes,51.25,,0.0,0,0,0,0.9515317,2,2,1,0,1,1,2,1,0,0.308933,1,1,0,0.5,1,1,0,0,,0,1,0,0,,5,4,0.8,5,0,0,5,2,0,0,2,0,1,1,1.0,1,1,0.9515317,1,1,0,7,0,1,0.0,0,11,1,1.0,0,0.0,3,0.9515317,0.9515317,0.0,0.0,0.1359331011772155,0.1359331011772155,0.0,0.0,12.0,8.2123995,0.6843665863076845,1.0,1.0,0.57562,0.5756199955940247,0.0,1.190482,0.27985337,,0.002994433,0.9076343,,1,3,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,14,Stoke City,123
124,124.0,461,3895410,30,Stoke City,3954,Josh Laurent,100.28333,0.0298250317573547,0.089475095,3,0,0,0.037807,1,1,0,0,2,2,2,2,1,0.691067,0,0,0,1.0,1,0,2,2,1.0,0,0,5,1,0.2,38,35,0.9210526315789472,33,4,4,30,16,4,1,11,0,2,2,1.0,0,0,0.037807,0,0,2,5,0,1,0.0,2,72,0,0.5,6,0.0277777777777777,1,0.4265445,0.401698,0.3887375,0.363891,0.0133295152336359,0.0125530622899532,0.0121480468660593,0.0113715939223766,12.0,8.651984,0.720998669664065,1.0,7.0,6.382875,0.9118392893246242,1.0,0.045335494,0.08535861,-0.13600844,0.014973786,0.081011586,,0,9,0.0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,15,Preston North End,123
125,125.0,461,3895410,51,Preston North End,9635,Will Keane,91.51667,0.3716707626978556,1.1150123,3,2,1,0.0,0,0,0,0,0,0,8,0,0,0.308933,0,0,1,,0,0,1,1,1.0,1,4,9,2,0.2222222222222222,9,6,0.6666666666666666,9,1,4,4,3,0,2,1,1,0,0,,0,0,0.0,0,5,0,7,0,0,0.0,3,26,1,,0,0.1153846153846153,0,2.0835822,1.3000822,0.43765402,0.43765402,0.0905905288198719,0.0565253133359162,0.0190284355826999,0.0190284355826999,14.0,10.666663,0.76190449403865,2.0,1.0,0.191935,0.1919350028038025,0.0,0.4675521,-0.07379538,0.5480999,-0.003333576,-0.0034187464,,1,3,0.99808806,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.51667,14,Stoke City,123
126,126.0,461,3895410,30,Stoke City,4575,Enda Stevens,100.28333,,0.0,0,0,0,0.014342281,1,1,0,0,7,7,1,1,1,0.691067,0,0,1,1.0,0,0,7,6,0.8571428571428571,1,3,4,2,0.5,68,58,0.8529411764705882,49,13,12,43,28,6,7,15,0,5,2,0.4,0,0,0.014342281,0,4,6,5,3,1,0.0,0,107,3,0.1428571428571428,7,0.0,1,0.7863846,0.7863846,0.7720423,0.7720423,0.0135583548710264,0.0135583548710264,0.0133110736978465,0.0133110736978465,7.0,2.7215102,0.388787139739309,2.0,4.0,1.277365,0.3193412534892559,1.0,0.5438224,0.45324266,,-0.006718131,0.09729801,,1,11,0.0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,8,Preston North End,123
127,127.0,461,3895410,30,Stoke City,11815,Daniel Johnson,35.216667,0.0586906857788562,0.11738137,2,0,0,0.048795473,1,1,0,0,0,0,6,0,0,0.691067,0,0,0,,2,0,6,1,0.1666666666666666,0,1,0,0,,31,20,0.6451612903225806,25,3,3,25,15,1,2,12,0,2,0,0.0,0,1,0.048795473,0,1,6,2,0,0,0.0,1,47,0,,2,0.0212765957446808,0,0.57196146,0.57196146,0.523166,0.523166,0.0317756368054284,0.0317756368054284,0.0290647778246137,0.0290647778246137,2.0,4.6221333,2.311066508293152,0.0,1.0,3.562423,3.56242299079895,0.0,0.033576876,-0.038501546,-0.13729738,0.009678773,0.19969703,,2,5,0.0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.216667,4,Preston North End,123
128,128.0,461,3895410,51,Preston North End,3397,Ryan Ledson,100.28333,,0.0,0,0,0,0.0,0,0,0,0,1,1,0,0,4,0.308933,0,0,0,,1,1,4,3,0.75,0,1,2,1,0.5,17,10,0.5882352941176471,16,6,3,8,6,1,1,4,0,0,0,,0,0,0.0,0,1,4,3,0,0,0.0,0,28,0,0.0,2,0.0,1,0.06267122,0.06267122,0.06267122,0.06267122,0.0031335610896348,0.0031335610896348,0.0031335610896348,0.0031335610896348,9.0,4.1950197,0.4661132246255874,0.0,2.0,0.887372,0.4436859935522079,0.0,-0.044412654,0.00980054,,-0.10997238,0.055759177,,0,6,0.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,10,Stoke City,123
129,129.0,461,3895410,51,Preston North End,29564,Freddie Woodman,100.28333,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.308933,0,0,0,,0,0,31,9,0.2903225806451613,0,0,0,0,,32,10,0.3125,13,29,0,3,2,2,0,0,0,0,0,,0,0,0.0,0,2,29,0,0,0,0.0,0,20,0,,5,0.0,0,0.9250994,0.9250994,0.9250994,0.9250994,0.0298419152536699,0.0298419152536699,0.0298419152536699,0.0298419152536699,,,,,,,,,0.4618623,0.22534934,,,0.050691325,0.18582168,0,5,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,0,Stoke City,123
130,130.0,461,3895410,30,Stoke City,16288,Wesley,100.28333,0.0260746404528617,0.05214928,2,0,0,0.22936003,3,3,0,1,3,3,6,0,0,0.691067,0,0,0,,2,4,4,3,0.75,0,0,11,3,0.2727272727272727,19,13,0.6842105263157895,19,0,4,15,9,0,3,6,0,2,1,0.5,0,0,0.22936003,0,2,2,6,2,1,0.0,2,40,2,0.3333333333333333,1,0.05,2,0.65791076,0.65791076,0.5037258,0.5037258,0.0243670653413843,0.0243670653413843,0.0186565121014912,0.0186565121014912,13.0,7.4707036,0.5746695353434637,2.0,2.0,1.040756,0.5203779935836792,0.0,-0.0026893863,-0.05745092,-0.011254188,-0.022865256,0.08888097,,0,4,0.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,14,Preston North End,123
131,131.0,461,3895410,51,Preston North End,16880,Greg Cunningham,13.666667,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.308933,0,0,0,1.0,0,0,0,0,,0,1,2,1,0.5,1,1,1.0,1,0,1,0,0,0,0,0,0,0,0,,0,0,0.0,0,1,0,1,0,0,0.0,0,2,0,,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.26846,1.268460035324097,0.0,1.0,1.26846,1.268460035324097,0.0,-0.0061568143,,,-0.0061568143,,,0,1,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.666667,2,Stoke City,123
132,132.0,461,3895410,30,Stoke City,9004,Ben Pearson,65.066666,0.0240737982094287,0.024073798,1,0,0,0.0,0,0,0,0,0,0,0,0,2,0.691067,1,1,1,0.0,1,0,2,1,0.5,0,0,2,1,0.5,41,38,0.926829268292683,41,6,3,32,11,1,1,9,0,0,0,,0,0,0.0,0,0,2,8,0,0,0.0,1,71,3,,7,0.0140845070422535,3,0.18306604,0.18306604,0.18306604,0.18306604,0.0067802237139807,0.0067802237139807,0.0067802237139807,0.0067802237139807,11.0,7.114917,0.6468106332150373,1.0,1.0,0.559145,0.5591449737548828,0.0,0.10202695,0.0911059,-0.038755473,0.004491248,0.045185294,,1,11,0.0,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.066666,12,Preston North End,123
133,133.0,461,3895410,51,Preston North End,8996,Alan Browne,100.28333,0.0313356108963489,0.06267122,2,0,0,0.0,0,0,0,0,0,0,2,1,0,0.308933,1,2,0,0.5,3,2,4,0,0.0,1,2,7,4,0.5714285714285714,19,9,0.4736842105263157,17,9,1,9,4,2,0,2,1,0,0,,0,0,0.0,0,3,3,12,4,0,0.0,2,35,3,,0,0.0571428571428571,3,0.43765402,0.43765402,0.43765402,0.43765402,0.0156305006572178,0.0156305006572178,0.0156305006572178,0.0156305006572178,24.0,12.089768,0.5037403327102462,5.0,1.0,0.421244,0.4212439954280853,0.0,-0.12840289,0.0040879436,-0.008627754,-0.16405794,0.04019489,,0,7,0.17088355,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,28,Stoke City,123
134,134.0,461,3895410,30,Stoke City,10769,Lynden Gooch,35.533333,,0.0,0,0,0,0.0,0,0,0,0,2,2,0,0,0,0.691067,0,0,0,,0,0,6,1,0.1666666666666666,0,0,1,1,1.0,38,27,0.7105263157894737,36,10,3,25,16,6,1,9,0,5,0,0.0,0,0,0.0,0,0,6,0,1,0,0.0,0,57,0,0.0,8,0.0,1,0.62469596,0.62469596,0.62469596,0.62469596,0.03123479783535,0.03123479783535,0.03123479783535,0.03123479783535,1.0,0.449012,0.4490120112895965,0.0,0.0,,,0.0,0.4658712,0.25753596,,0.021482809,0.18685248,,0,9,0.0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.533333,1,Preston North End,123
135,135.0,461,3895410,51,Preston North End,4886,Ben Woodburn,8.766666,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.308933,0,0,0,1.0,0,1,0,0,,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0.0,0,0,0,1,0,0,0.0,0,2,0,,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.195935,0.7319783369700114,0.0,1.0,0.978818,0.9788179993629456,0.0,0.021991909,,,0.009097627,0.01289428,,0,2,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.766666,4,Stoke City,123
136,136.0,461,3895410,30,Stoke City,11644,Mehdi Léris,74.45,0.0770925432443618,0.15418509,2,0,0,0.0959694,2,1,0,0,1,0,5,0,0,0.691067,0,0,1,,2,1,4,1,0.25,0,0,2,2,1.0,28,14,0.5,20,1,2,25,9,0,0,9,0,3,0,0.0,0,0,0.029309891,0,0,4,0,5,0,0.06665951,2,44,0,0.0,0,0.0454545454545454,2,0.3628383,0.2754313,0.14199367,0.121246226,0.0125116654511155,0.0094976312127606,0.0048963335053674,0.0041809043493764,9.0,8.096855,0.8996505538622538,1.0,2.0,1.185099,0.5925494879484177,0.0,-0.017545816,0.09254589,-0.05745775,-0.0124907475,-0.040143207,,0,4,0.0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.45,11,Preston North End,123
137,137.0,461,3895410,51,Preston North End,4570,Liam Lindsay,100.28333,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,1,0.308933,0,1,0,1.0,3,0,2,0,0.0,3,9,6,2,0.3333333333333333,17,10,0.5882352941176471,17,9,0,8,3,2,0,1,0,0,0,,0,0,0.0,0,10,1,4,0,0,0.0,0,38,2,,1,0.0,1,0.34855047,0.34855047,0.34855047,0.34855047,0.0096819574634234,0.0096819574634234,0.0096819574634234,0.0096819574634234,7.0,8.101271,1.1573242843151093,0.0,0.0,,,0.0,0.49603292,0.03148872,,0.44444695,0.020097226,,0,8,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,11,Stoke City,123
138,138.0,461,3895410,51,Preston North End,4573,Brad Potts,100.28333,0.1463190615177154,0.14631906,1,0,0,0.017893564,1,1,0,1,1,1,1,4,1,0.308933,0,3,2,1.0,1,2,5,2,0.4,2,5,7,2,0.2857142857142857,39,27,0.6923076923076923,32,7,2,30,6,1,1,4,0,1,0,0.0,0,0,0.017893564,0,5,5,19,2,0,0.0,1,75,1,0.0,5,0.0133333333333333,3,1.3000822,1.3000822,1.3000822,1.3000822,0.0288907157050238,0.0288907157050238,0.0288907157050238,0.0288907157050238,21.0,18.933468,0.901593654638245,0.0,3.0,1.236292,0.4120973249276479,0.0,0.3549676,0.08949123,-0.08588578,0.119849674,0.23151241,,0,9,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,26,Stoke City,123
139,139.0,461,3895410,30,Stoke City,4725,Tyrese Campbell,100.28333,0.0992014408111572,0.59520864,6,0,0,0.0,0,0,0,0,0,0,9,1,0,0.691067,2,2,1,0.3333333333333333,1,2,0,0,,0,0,3,1,0.3333333333333333,29,19,0.6551724137931034,29,5,6,18,15,3,4,8,1,3,0,0.0,0,0,0.0,0,0,0,7,2,0,0.0,3,60,1,,2,0.05,2,0.8445466,0.8445466,0.7693716,0.7693716,0.0281515538692474,0.0281515538692474,0.0256457209587097,0.0256457209587097,13.0,8.258987,0.6353067652537272,4.0,1.0,0.656427,0.6564270257949829,0.0,-0.24733756,-0.1411371,-0.36757818,0.029148487,0.23222917,,0,8,0.10291613,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,15,Preston North End,123
140,140.0,461,3895410,51,Preston North End,3350,Jack Whatmough,86.61667,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0.308933,0,0,0,1.0,0,0,5,4,0.8,3,8,3,3,1.0,16,12,0.75,16,4,1,11,1,0,0,1,0,0,0,,0,0,0.0,0,9,4,6,0,0,0.0,0,37,0,,1,0.0,0,0.3037728,0.3037728,0.3037728,0.3037728,0.012150912284851,0.012150912284851,0.012150912284851,0.012150912284851,10.0,12.074342,1.207434207201004,2.0,1.0,0.310777,0.3107770085334778,0.0,-0.22025898,-0.011420012,,-0.22300974,0.014170767,,0,6,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.61667,11,Stoke City,123
141,141.0,461,3895410,30,Stoke City,20570,Ben Wilmot,100.28333,0.0576618872582912,0.057661887,1,0,0,0.0,0,0,0,0,1,1,1,1,1,0.691067,0,0,0,1.0,0,1,19,14,0.7368421052631579,1,3,8,7,0.875,69,58,0.8405797101449275,68,14,1,54,10,3,1,6,0,0,0,,0,0,0.0,0,4,18,3,0,0,0.0,0,114,1,0.0,8,0.0,0,0.5120944,0.5120944,0.5120944,0.5120944,0.0104509056830892,0.0104509056830892,0.0104509056830892,0.0104509056830892,6.0,11.599841,1.933306803305944,1.0,0.0,,,0.0,0.10434377,0.041746773,-0.10427301,0.08545192,0.0814181,,0,19,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,7,Preston North End,123
142,142.0,461,3895410,51,Preston North End,18476,Jordan Storey,100.28333,,0.0,0,0,0,0.0,0,0,0,1,1,1,0,4,1,0.308933,0,0,1,1.0,3,0,3,1,0.3333333333333333,0,3,4,4,1.0,22,12,0.5454545454545454,16,13,0,9,1,0,0,1,0,1,1,1.0,0,0,0.0,0,3,3,15,0,1,0.0,0,31,1,1.0,0,0.0,1,0.9250994,0.9250994,0.9250994,0.9250994,0.0330392633165632,0.0330392633165632,0.0330392633165632,0.0330392633165632,20.0,18.080357,0.9040178639814258,3.0,3.0,3.29777,1.099256705492735,1.0,-0.07300382,0.04262203,,-0.12811473,0.012488884,,0,7,0.0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,27,Stoke City,123
143,143.0,461,3895410,51,Preston North End,4083,Andrew Hughes,100.28333,,0.0,0,0,0,0.0,0,0,0,0,1,1,5,1,3,0.308933,2,2,0,0.3333333333333333,1,0,3,0,0.0,1,2,5,2,0.4,31,20,0.6451612903225806,25,10,5,16,6,2,2,2,0,1,0,0.0,0,1,0.0,0,2,3,9,2,0,0.0,0,49,3,0.0,2,0.0,1,0.43765402,0.34855047,0.43765402,0.34855047,0.0132622429818818,0.0105621354146437,0.0132622429818818,0.0105621354146437,13.0,15.513736,1.193364475782101,1.0,1.0,0.308437,0.3084369897842407,0.0,0.09876746,0.19581969,,-0.22840096,0.13134874,,1,8,0.0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,15,Stoke City,123
144,144.0,461,3895410,30,Stoke City,25368,Wouter Burger,93.55,0.0596969798207283,0.11939396,2,0,0,0.062268175,2,2,0,0,2,2,3,2,0,0.691067,1,2,0,0.6666666666666666,3,0,5,3,0.6,1,0,5,4,0.8,43,29,0.6744186046511628,40,8,3,32,16,3,1,12,0,1,0,0.0,0,0,0.062268175,0,1,4,12,2,0,0.0,1,72,4,0.0,6,0.0138888888888888,2,0.5864825,0.5864825,0.5011597,0.5011597,0.0150380134582519,0.0150380134582519,0.0128502494249588,0.0128502494249588,21.0,15.435457,0.7350217678717205,2.0,6.0,5.810343,0.9683903406063716,0.0,-0.6446847,0.02435724,-0.16485772,-0.5584746,0.05429044,,0,8,0.0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.55,26,Preston North End,123
145,145.0,461,3895410,30,Stoke City,24937,Mark Travers,100.28333,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.691067,0,0,0,,0,0,10,3,0.3,0,0,0,0,,27,20,0.7407407407407407,21,8,0,19,0,0,0,0,0,0,0,,0,0,0.0,0,1,9,0,0,0,0.0,0,39,0,,2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,-0.05039917,0.09097009,,,0.0097713955,-0.15114067,0,4,0.0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,0,Preston North End,123
146,146.0,461,3895410,51,Preston North End,13216,Ali McCann,100.28333,,0.0,0,0,0,0.0,0,0,0,0,0,0,0,3,2,0.308933,0,2,0,1.0,1,0,5,3,0.6,1,6,5,4,0.8,27,18,0.6666666666666666,27,11,2,14,1,0,0,1,0,0,0,,0,0,0.0,0,7,4,17,0,0,0.0,0,46,3,,0,0.0,1,0.06267122,0.06267122,0.06267122,0.06267122,0.001693816805208,0.001693816805208,0.001693816805208,0.001693816805208,27.0,17.536386,0.64949577908825,0.0,5.0,3.621154,0.7242307990789414,0.0,-0.05101802,0.039999075,,-0.22577524,0.13475811,,0,14,0.0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.28333,31,Stoke City,123
